SN;ID;Hi;Low
91759980;AA00001603D77E01;2852126742;64454145
91759980;AA00001603D77E01;2852126742;64454145
91759980;AA00001603D77E01;2852126742;64454145
91760022;2C00001603411C01;738197526;54598657
91760022;2C00001603411C01;738197526;54598657
91760022;2C00001603411C01;738197526;54598657
91760045;6B00001711891601;1795162135;294196737
91760045;6B00001711891601;1795162135;294196737
91760140;6400001603D5C301;1677721622;64340737
91760140;6400001603D5C301;1677721622;64340737
91760140;6400001603D5C301;1677721622;64340737
91760181;6,5E+15;1694498838;51380481
91760181;6,5E+15;1694498838;51380481
91760272;9C00001603802A01;2617245718;58731009
91760272;9C00001603802A01;2617245718;58731009
91760300;D700001603944F01;3607101462;60051201
91760300;D700001603944F01;3607101462;60051201
91760300;D700001603944F01;3607101462;60051201
91760363;4100001603C6EB01;1090519062;63367937
91760363;4100001603C6EB01;1090519062;63367937
91760449;A400001603E69C01;2751463446;65444865
91760449;A400001603E69C01;2751463446;65444865
91760449;A400001603E69C01;2751463446;65444865
91760825;3D000016033A7601;1023410198;54162945
91760825;3D000016033A7601;1023410198;54162945
91760825;3D000016033A7601;1023410198;54162945
91760825;3D000016033A7601;1023410198;54162945
91760878;6,4E+15;1677721622;54592001
91760878;6,4E+15;1677721622;54592001
91760947;E800001603479A01;3892314134;55024129
91760947;E800001603479A01;3892314134;55024129
91760947;E800001603479A01;3892314134;55024129
91760947;E800001603479A01;3892314134;55024129
91760947;E800001603479A01;3892314134;55024129
91760947;E800001603479A01;3892314134;55024129
91760987;E3000017116BFD01;3808428055;292289793
91760987;E3000017116BFD01;3808428055;292289793
91761014;0D00001711439801;218103831;289642497
91761014;0D00001711439801;218103831;289642497
91761027;4B0000160320D301;1258291222;52482817
91761027;4B0000160320D301;1258291222;52482817
91761128;1300001603992A01;318767126;60369409
91761128;1300001603992A01;318767126;60369409
91761244;1E00001603E7CF01;503316502;65523457
91761244;1E00001603E7CF01;503316502;65523457
91761261;43000017113CA001;1124073495;289185793
91761261;43000017113CA001;1124073495;289185793
91761359;76000016033E9A01;1979711510;54434305
91761359;76000016033E9A01;1979711510;54434305
91761359;76000016033E9A01;1979711510;54434305
91761400;B4000017113C5701;3019898903;289167105
91761400;B4000017113C5701;3019898903;289167105
91761414;9E+15;2415919126;50799361
91761414;9E+15;2415919126;50799361
91761508;7D0000160334BA01;2097152022;53787137
91761508;7D0000160334BA01;2097152022;53787137
91761520;1A0000171159C301;436207639;291095297
91761520;1A0000171159C301;436207639;291095297
91761635;8C000017117DA501;2348810263;293446913
91761635;8C000017117DA501;2348810263;293446913
91761678;9,50E+13;2499805207;293015041
91761678;9,50E+13;2499805207;293015041
91761741;B8000017116BED01;3087007767;292285697
91761741;B8000017116BED01;3087007767;292285697
91761787;36000017113BAF01;905969687;289124097
91761787;36000017113BAF01;905969687;289124097
91761787;36000017113BAF01;905969687;289124097
91761840;2200001711782C01;570425367;293088257
91761840;2200001711782C01;570425367;293088257
91761840;2200001711782C01;570425367;293088257
91761929;5C000017116B1401;1543503895;292230145
91761929;5C000017116B1401;1543503895;292230145
91761930;C4000017111DA601;3288334359;287155713
91761930;C4000017111DA601;3288334359;287155713
91761964;EE00001711880801;3992977431;294127617
91761964;EE00001711880801;3992977431;294127617
91761975;72000017116B4401;1912602647;292242433
91761975;72000017116B4401;1912602647;292242433
91762023;3,2E+15;838860823;290857217
91762023;3,2E+15;838860823;290857217
91762023;3,2E+15;838860823;290857217
91762031;AE00001711885A01;2919235607;294148609
91762031;AE00001711885A01;2919235607;294148609
91762031;AE00001711885A01;2919235607;294148609
91762031;AE00001711885A01;2919235607;294148609
91762031;AE00001711885A01;2919235607;294148609
91762031;AE00001711885A01;2919235607;294148609
91762031;AE00001711885A01;2919235607;294148609
91762129;D4000017118FA901;3556769815;294627585
91762129;D4000017118FA901;3556769815;294627585
91762162;FA0000172E603201;4194304023;778056193
91762162;FA0000172E603201;4194304023;778056193
91762162;FA0000172E603201;4194304023;778056193
91762162;FA0000172E603201;4194304023;778056193
91762192;0B000017116C2101;184549399;292299009
91762192;0B000017116C2101;184549399;292299009
91762245;720000172E925001;1912602647;781340673
91762245;720000172E925001;1912602647;781340673
91762245;720000172E925001;1912602647;781340673
91762248;B20000172F2A9801;2986344471;791320577
91762248;B20000172F2A9801;2986344471;791320577
91762257;8B00001711602901;2332033047;291514625
91762257;8B00001711602901;2332033047;291514625
91762257;8B00001711602901;2332033047;291514625
91762257;8B00001711602901;2332033047;291514625
91762343;C90000172EF5CD01;3372220439;787860737
91762343;C90000172EF5CD01;3372220439;787860737
91762350;D90000172ED67501;3640655895;785806593
91762350;D90000172ED67501;3640655895;785806593
91762732;360000172ED11901;905969687;785455361
91762732;360000172ED11901;905969687;785455361
91762732;360000172ED11901;905969687;785455361
91762735;3F0000172E8BB501;1056964631;780907777
91762735;3F0000172E8BB501;1056964631;780907777
91762735;3F0000172E8BB501;1056964631;780907777
91762797;7C0000172E7FAD01;2080374807;780119297
91762797;7C0000172E7FAD01;2080374807;780119297
91762848;280000172F17CC01;671088663;790088705
91762848;280000172F17CC01;671088663;790088705
91762912;6D0000172EA3AF01;1828716567;782479105
91762912;6D0000172EA3AF01;1828716567;782479105
91762912;6D0000172EA3AF01;1828716567;782479105
91762912;6D0000172EA3AF01;1828716567;782479105
91762925;600000172E6CFD01;1610612759;778894593
91762925;600000172E6CFD01;1610612759;778894593
91762928;970000172ECD3401;2533359639;785200129
91762928;970000172ECD3401;2533359639;785200129
91762928;970000172ECD3401;2533359639;785200129
91762930;840000172EE08401;2214592535;786465793
91762930;840000172EE08401;2214592535;786465793
91762930;840000172EE08401;2214592535;786465793
91762930;840000172EE08401;2214592535;786465793
91763279;F00000172EFA3201;4026531863;788148737
91763279;F00000172EFA3201;4026531863;788148737
91763408;A00000172EE19201;2684354583;786534913
91763408;A00000172EE19201;2684354583;786534913
91763408;A00000172EE19201;2684354583;786534913
91763408;A00000172EE19201;2684354583;786534913
91763429;C50000172E8BAD01;3305111575;780905729
91763429;C50000172E8BAD01;3305111575;780905729
91763513;890000172EC25201;2298478615;784486913
91763513;890000172EC25201;2298478615;784486913
91763513;890000172EC25201;2298478615;784486913
91763513;890000172EC25201;2298478615;784486913
91763570;2B0000172DC8DE01;721420311;768138753
91763570;2B0000172DC8DE01;721420311;768138753
91763570;2B0000172DC8DE01;721420311;768138753
91763570;2B0000172DC8DE01;721420311;768138753
91763570;2B0000172DC8DE01;721420311;768138753
91763570;2B0000172DC8DE01;721420311;768138753
91763577;3D0000172EE26A01;1023410199;786590209
91763577;3D0000172EE26A01;1023410199;786590209
91763577;3D0000172EE26A01;1023410199;786590209
91763577;3D0000172EE26A01;1023410199;786590209
91763577;3D0000172EE26A01;1023410199;786590209
91763666;290000172E160801;687865879;773195777
91763666;290000172E160801;687865879;773195777
91763666;290000172E160801;687865879;773195777
91763739;8A0000172EF16D01;2315255831;787574017
91763739;8A0000172EF16D01;2315255831;787574017
91763781;840000172E85E401;2214592535;780526593
91763781;840000172E85E401;2214592535;780526593
91763781;840000172E85E401;2214592535;780526593
91763843;F40000172EBF7F01;4093640727;784301825
91763843;F40000172EBF7F01;4093640727;784301825
91763843;F40000172EBF7F01;4093640727;784301825
91763858;6F0000172EF74701;1862270999;787957505
91763858;6F0000172EF74701;1862270999;787957505
91763858;6F0000172EF74701;1862270999;787957505
91763858;6F0000172EF74701;1862270999;787957505
91763914;770000172EBB2901;1996488727;784017665
91763914;770000172EBB2901;1996488727;784017665
91764062;CC0000172E712601;3422552087;779167233
91764062;CC0000172E712601;3422552087;779167233
91764083;9,60E+13;2516582423;287710721
91764083;9,60E+13;2516582423;287710721
91764159;520000172F145B01;1375731735;789863169
91764159;520000172F145B01;1375731735;789863169
91764223;3A0000172E480701;973078551;776472321
91764223;3A0000172E480701;973078551;776472321
91764246;0F0000172E668001;251658263;778469377
91764246;0F0000172E668001;251658263;778469377
91764304;FF0000172EE39601;4278190103;786667009
91764304;FF0000172EE39601;4278190103;786667009
91764304;FF0000172EE39601;4278190103;786667009
91764304;FF0000172EE39601;4278190103;786667009
91764373;3A0000172EBDC201;973078551;784187905
91764373;3A0000172EBDC201;973078551;784187905
91764399;830000172E37C801;2197815319;775407617
91764399;830000172E37C801;2197815319;775407617
91764428;080000172E425F01;134217751;776101633
91764428;080000172E425F01;134217751;776101633
91764444;CE0000172E956001;3456106519;781541377
91764444;CE0000172E956001;3456106519;781541377
91764444;CE0000172E956001;3456106519;781541377
91764444;CE0000172E956001;3456106519;781541377
91764562;4E0000172F015D01;1308622871;788618497
91764562;4E0000172F015D01;1308622871;788618497
91764567;AF0000172F275A01;2936012823;791108097
91764567;AF0000172F275A01;2936012823;791108097
91764567;AF0000172F275A01;2936012823;791108097
91766681;990000172E80EE01;2566914071;780201473
91766681;990000172E80EE01;2566914071;780201473
91766681;990000172E80EE01;2566914071;780201473
91766681;990000172E80EE01;2566914071;780201473
91767584;000000172E4FA601;23;776971777
91767584;000000172E4FA601;23;776971777
91767584;000000172E4FA601;23;776971777
91767847;2F0000172ED26301;788529175;785539841
91767847;2F0000172ED26301;788529175;785539841
91768464;A00000172F163D01;2684354583;789986561
91768464;A00000172F163D01;2684354583;789986561
91768629;A40000172EDC8301;2751463447;786203393
91768629;A40000172EDC8301;2751463447;786203393
91768718;D80000172F027F01;3623878679;788692737
91768718;D80000172F027F01;3623878679;788692737
91768896;460000172EE06101;1174405143;786456833
91768896;460000172EE06101;1174405143;786456833
91768934;800000172E711E01;2147483671;779165185
91768934;800000172E711E01;2147483671;779165185
91769007;270000172EF47201;654311447;787771905
91769007;270000172EF47201;654311447;787771905
91769007;270000172EF47201;654311447;787771905
91769045;280000172F16D501;671088663;790025473
91769045;280000172F16D501;671088663;790025473
91769074;F50000172EA1ED01;4110417943;782363905
91769074;F50000172EA1ED01;4110417943;782363905
91769204;810000172ECC8001;2164260887;785154049
91769204;810000172ECC8001;2164260887;785154049
91769204;810000172ECC8001;2164260887;785154049
91769204;810000172ECC8001;2164260887;785154049
91769300;BE0000172EFA1901;3187671063;788142337
91769300;BE0000172EFA1901;3187671063;788142337
91769472;8A0000172E80E001;2315255831;780197889
91769472;8A0000172E80E001;2315255831;780197889
91769472;8A0000172E80E001;2315255831;780197889
91769542;B60000172F0DFA01;3053453335;789445121
91769542;B60000172F0DFA01;3053453335;789445121
91769542;B60000172F0DFA01;3053453335;789445121
91769592;620000172F057A01;1644167191;788888065
91769592;620000172F057A01;1644167191;788888065
91769773;E40000172E859F01;3825205271;780508929
91769773;E40000172E859F01;3825205271;780508929
91769773;E40000172E859F01;3825205271;780508929
91769917;E50000172E380101;3841982487;775422209
91769917;E50000172E380101;3841982487;775422209
91769917;E50000172E380101;3841982487;775422209
91769917;E50000172E380101;3841982487;775422209
91770112;780000172EDD9E01;2013265943;786275841
91770112;780000172EDD9E01;2013265943;786275841
91770112;780000172EDD9E01;2013265943;786275841
91770510;190000172F2BD601;419430423;791401985
91770510;190000172F2BD601;419430423;791401985
91770510;190000172F2BD601;419430423;791401985
91770640;3F0000172E968901;1056964631;781617409
91770640;3F0000172E968901;1056964631;781617409
91770640;3F0000172E968901;1056964631;781617409
91770640;3F0000172E968901;1056964631;781617409
91770640;3F0000172E968901;1056964631;781617409
91770640;3F0000172E968901;1056964631;781617409
91770640;3F0000172E968901;1056964631;781617409
91770640;3F0000172E968901;1056964631;781617409
91770894;F10000172EF27F01;4043309079;787644161
91770894;F10000172EF27F01;4043309079;787644161
91770894;F10000172EF27F01;4043309079;787644161
91770894;F10000172EF27F01;4043309079;787644161
91770894;F10000172EF27F01;4043309079;787644161
91770994;0D0000172EDB8801;218103831;786139137
91770994;0D0000172EDB8801;218103831;786139137
91770994;0D0000172EDB8801;218103831;786139137
91770994;0D0000172EDB8801;218103831;786139137
91770994;0D0000172EDB8801;218103831;786139137
91771078;260000172EF94201;637534231;788087297
91771078;260000172EF94201;637534231;788087297
91771078;260000172EF94201;637534231;788087297
91771157;5B0000172E9D3701;1526726679;782055169
91771157;5B0000172E9D3701;1526726679;782055169
91771157;5B0000172E9D3701;1526726679;782055169
91771157;5B0000172E9D3701;1526726679;782055169
91771700;910000172E897301;2432696343;780759809
91771700;910000172E897301;2432696343;780759809
91771700;910000172E897301;2432696343;780759809
91771700;910000172E897301;2432696343;780759809
91771700;910000172E897301;2432696343;780759809
91771700;910000172E897301;2432696343;780759809
91771700;910000172E897301;2432696343;780759809
91771700;910000172E897301;2432696343;780759809
91771975;A30000172E620301;2734686231;778175233
91771975;A30000172E620301;2734686231;778175233
91771975;A30000172E620301;2734686231;778175233
91772201;9E0000172E826C01;2650800151;780299265
91772201;9E0000172E826C01;2650800151;780299265
91772297;400000172E8BAA01;1073741847;780904961
91772297;400000172E8BAA01;1073741847;780904961
91772515;2E0000172EDA2E01;771751959;786050561
91772515;2E0000172EDA2E01;771751959;786050561
91772570;AD0000172ED7A901;2902458391;785885441
91772570;AD0000172ED7A901;2902458391;785885441
91772842;D70000172EFECF01;3607101463;788451073
91772842;D70000172EFECF01;3607101463;788451073
91772900;B00000172E50BD01;2952790039;777043201
91772900;B00000172E50BD01;2952790039;777043201
91772900;B00000172E50BD01;2952790039;777043201
91773050;F00000172E425401;4026531863;776098817
91773050;F00000172E425401;4026531863;776098817
91773145;5D0000172F180B01;1560281111;790104833
91773145;5D0000172F180B01;1560281111;790104833
91773462;890000172E381001;2298478615;775426049
91773462;890000172E381001;2298478615;775426049
91773485;3B0000172F28C701;989855767;791201537
91773485;3B0000172F28C701;989855767;791201537
91773612;F90000172F0D5401;4177526807;789402625
91773612;F90000172F0D5401;4177526807;789402625
91773612;F90000172F0D5401;4177526807;789402625
91773649;3B0000172F223D01;989855767;790772993
91773649;3B0000172F223D01;989855767;790772993
91773926;290000172F0B6C01;687865879;789277697
91773926;290000172F0B6C01;687865879;789277697
91773961;F30000172ED05501;4076863511;785405185
91773961;F30000172ED05501;4076863511;785405185
91773961;F30000172ED05501;4076863511;785405185
91773961;F30000172ED05501;4076863511;785405185
91773961;F30000172ED05501;4076863511;785405185
91773961;F30000172ED05501;4076863511;785405185
91773961;F30000172ED05501;4076863511;785405185
91774134;C30000172EFA1501;3271557143;788141313
91774134;C30000172EFA1501;3271557143;788141313
91774134;C30000172EFA1501;3271557143;788141313
91775120;DA0000172EF0BE01;3657433111;787529217
91775120;DA0000172EF0BE01;3657433111;787529217
91775120;DA0000172EF0BE01;3657433111;787529217
91775189;5E0000172EEB5601;1577058327;787174913
91775189;5E0000172EEB5601;1577058327;787174913
91775189;5E0000172EEB5601;1577058327;787174913
91775364;550000172E8B9101;1426063383;780898561
91775364;550000172E8B9101;1426063383;780898561
91775364;550000172E8B9101;1426063383;780898561
91775909;8E0000172E79AF01;2382364695;779726593
91775909;8E0000172E79AF01;2382364695;779726593
91775909;8E0000172E79AF01;2382364695;779726593
91777089;640000172F012B01;1677721623;788605697
91777089;640000172F012B01;1677721623;788605697
91777090;6C0000172E666D01;1811939351;778464513
91777090;6C0000172E666D01;1811939351;778464513
91777127;B60000172DCC6901;3053453335;768370945
91777127;B60000172DCC6901;3053453335;768370945
91777138;A30000172EE9CC01;2734686231;787074049
91777138;A30000172EE9CC01;2734686231;787074049
91777180;1B0000172F1C0801;452984855;790366209
91777180;1B0000172F1C0801;452984855;790366209
91777245;EC0000172EAE3B01;3959422999;783170305
91777245;EC0000172EAE3B01;3959422999;783170305
91777441;EA0000172EE84E01;3925868567;786976257
91777441;EA0000172EE84E01;3925868567;786976257
91777538;600000172F109D01;1610612759;789617921
91777538;600000172F109D01;1610612759;789617921
91777538;600000172F109D01;1610612759;789617921
91777543;660000172EEFCF01;1711276055;787468033
91777543;660000172EEFCF01;1711276055;787468033
91777543;660000172EEFCF01;1711276055;787468033
91778332;730000172EE73C01;1929379863;786906113
91778332;730000172EE73C01;1929379863;786906113
91778377;AF0000172EDA0F01;2936012823;786042625
91778377;AF0000172EDA0F01;2936012823;786042625
91778377;AF0000172EDA0F01;2936012823;786042625
91778432;6D0000172F2A0A01;1828716567;791284225
91778432;6D0000172F2A0A01;1828716567;791284225
91778432;6D0000172F2A0A01;1828716567;791284225
91778908;860000172EC2AE01;2248146967;784510465
91778908;860000172EC2AE01;2248146967;784510465
91778971;040000172F10C001;67108887;789626881
91778971;040000172F10C001;67108887;789626881
91778986;A70000172F2CF501;2801795095;791475457
91778986;A70000172F2CF501;2801795095;791475457
91778986;A70000172F2CF501;2801795095;791475457
91778986;A70000172F2CF501;2801795095;791475457
91779031;010000172F2C4D01;16777239;791432449
91779031;010000172F2C4D01;16777239;791432449
91779031;010000172F2C4D01;16777239;791432449
91779387;EB0000172E667901;3942645783;778467585
91779387;EB0000172E667901;3942645783;778467585
91779526;340000172ED64501;872415255;785794305
91779526;340000172ED64501;872415255;785794305
91779698;410000172EE1C801;1090519063;786548737
91779698;410000172EE1C801;1090519063;786548737
91779742;BE0000172EBE6B01;3187671063;784231169
91779742;BE0000172EBE6B01;3187671063;784231169
91779744;7F0000172EF7DF01;2130706455;787996417
91779744;7F0000172EF7DF01;2130706455;787996417
91779744;7F0000172EF7DF01;2130706455;787996417
91779846;4E000018428C1D01;1308622872;1116478721
91779846;4E000018428C1D01;1308622872;1116478721
91780007;CD0000184206F901;3439329304;1107753217
91780007;CD0000184206F901;3439329304;1107753217
91780073;3C00001840788101;1006632984;1081639169
91780073;3C00001840788101;1006632984;1081639169
91780118;480000172EFF1601;1207959575;788469249
91780118;480000172EFF1601;1207959575;788469249
91780118;480000172EFF1601;1207959575;788469249
91780157;B000001841FB1001;2952790040;1106972673
91780157;B000001841FB1001;2952790040;1106972673
91780233;700000172E941501;1879048215;781456641
91780233;700000172E941501;1879048215;781456641
91780272;0E0000172EDB1E01;234881047;786112001
91780272;0E0000172EDB1E01;234881047;786112001
91780346;0A00001840E8A001;167772184;1088987137
91780346;0A00001840E8A001;167772184;1088987137
91780346;0A00001840E8A001;167772184;1088987137
91780389;FB00001840E7E501;4211081240;1088939265
91780389;FB00001840E7E501;4211081240;1088939265
91780491;500000172E9DED01;1342177303;782101761
91780491;500000172E9DED01;1342177303;782101761
91780491;500000172E9DED01;1342177303;782101761
91780528;DC00001840395101;3690987544;1077498113
91780528;DC00001840395101;3690987544;1077498113
91780642;2D0000172E8E4301;754974743;781075201
91780642;2D0000172E8E4301;754974743;781075201
91781385;4000001841518A01;1073741848;1095862785
91781385;4000001841518A01;1073741848;1095862785
91781385;4000001841518A01;1073741848;1095862785
91781385;4000001841518A01;1073741848;1095862785
91781385;4000001841518A01;1073741848;1095862785
91781431;CC000018408C1A01;3422552088;1082923521
91781431;CC000018408C1A01;3422552088;1082923521
91781487;A200001841906501;2717909016;1099982081
91781487;A200001841906501;2717909016;1099982081
91781520;D900001840D8DA01;3640655896;1087953409
91781520;D900001840D8DA01;3640655896;1087953409
91781641;9,4E+15;2483027992;1097435137
91781641;9,4E+15;2483027992;1097435137
91781641;9,4E+15;2483027992;1097435137
91781641;9,4E+15;2483027992;1097435137
91781641;9,4E+15;2483027992;1097435137
91781681;D200001840C27301;3523215384;1086485249
91781681;D200001840C27301;3523215384;1086485249
91781740;7,1E+15;1895825432;1096381953
91781740;7,1E+15;1895825432;1096381953
91781740;7,1E+15;1895825432;1096381953
91781797;FB00001840F9F201;4211081240;1090122241
91781797;FB00001840F9F201;4211081240;1090122241
91781812;CB00001840ECB701;3405774872;1089255169
91781812;CB00001840ECB701;3405774872;1089255169
91781812;CB00001840ECB701;3405774872;1089255169
91781965;9800001842CB1F01;2550136856;1120608001
91781965;9800001842CB1F01;2550136856;1120608001
91781965;9800001842CB1F01;2550136856;1120608001
91781965;9800001842CB1F01;2550136856;1120608001
91781965;9800001842CB1F01;2550136856;1120608001
91782043;C300001840E98601;3271557144;1089046017
91782043;C300001840E98601;3271557144;1089046017
91782043;C300001840E98601;3271557144;1089046017
91782095;FF000018417EEF01;4278190104;1098837761
91782095;FF000018417EEF01;4278190104;1098837761
91782095;FF000018417EEF01;4278190104;1098837761
91782095;FF000018417EEF01;4278190104;1098837761
91782095;FF000018417EEF01;4278190104;1098837761
91782167;9A0000184110B401;2583691288;1091613697
91782167;9A0000184110B401;2583691288;1091613697
91782212;66000018410BF301;1711276056;1091302145
91782212;66000018410BF301;1711276056;1091302145
91782212;66000018410BF301;1711276056;1091302145
91782212;66000018410BF301;1711276056;1091302145
91782242;A100001842377301;2701131800;1110930177
91782242;A100001842377301;2701131800;1110930177
91782242;A100001842377301;2701131800;1110930177
91782242;A100001842377301;2701131800;1110930177
91782242;A100001842377301;2701131800;1110930177
91782242;A100001842377301;2701131800;1110930177
91782242;A100001842377301;2701131800;1110930177
91782290;31000018415F7201;822083608;1096774145
91782290;31000018415F7201;822083608;1096774145
91782439;9B00001840DCFF01;2600468504;1088225025
91782439;9B00001840DCFF01;2600468504;1088225025
91782439;9B00001840DCFF01;2600468504;1088225025
91782439;9B00001840DCFF01;2600468504;1088225025
91782744;0000001840718B01;24;1081182977
91782744;0000001840718B01;24;1081182977
91782785;9E0000184148C501;2650800152;1095288065
91782785;9E0000184148C501;2650800152;1095288065
91782785;9E0000184148C501;2650800152;1095288065
91782785;9E0000184148C501;2650800152;1095288065
91782785;9E0000184148C501;2650800152;1095288065
91782785;9E0000184148C501;2650800152;1095288065
91782852;5A0000184080BF01;1509949464;1082179329
91782852;5A0000184080BF01;1509949464;1082179329
91783692;4300001840BA9601;1124073496;1085969921
91783692;4300001840BA9601;1124073496;1085969921
91783692;4300001840BA9601;1124073496;1085969921
91784251;3,8E+15;939524120;1080328705
91784251;3,8E+15;939524120;1080328705
91784288;570000172F222C01;1459617815;790768641
91784288;570000172F222C01;1459617815;790768641
91784288;570000172F222C01;1459617815;790768641
91784329;B40000184279C001;3019898904;1115275265
91784329;B40000184279C001;3019898904;1115275265
91784329;B40000184279C001;3019898904;1115275265
91784349;85000018408FAA01;2231369752;1083156993
91784349;85000018408FAA01;2231369752;1083156993
91784349;85000018408FAA01;2231369752;1083156993
91784552;1500001840F19C01;352321560;1089575937
91784552;1500001840F19C01;352321560;1089575937
91784578;8400001840D77801;2214592536;1087862785
91784578;8400001840D77801;2214592536;1087862785
91784692;3,40E+13;872415256;1078042113
91784692;3,40E+13;872415256;1078042113
91784836;4300001840A1FC01;1124073496;1084357633
91784836;4300001840A1FC01;1124073496;1084357633
91784836;4300001840A1FC01;1124073496;1084357633
91785237;0500001840C18601;83886104;1086424577
91785237;0500001840C18601;83886104;1086424577
91785238;EE00001841734701;3992977432;1098073857
91785238;EE00001841734701;3992977432;1098073857
91785304;0E000018416C9601;234881048;1097635329
91785304;0E000018416C9601;234881048;1097635329
91785304;0E000018416C9601;234881048;1097635329
91785359;4F00001842001801;1325400088;1107302401
91785359;4F00001842001801;1325400088;1107302401
91785429;F800001840BD1601;4160749592;1086133761
91785429;F800001840BD1601;4160749592;1086133761
91785429;F800001840BD1601;4160749592;1086133761
91785470;6,80E+13;1744830488;1112546817
91785470;6,80E+13;1744830488;1112546817
91786354;9E00001840CDCC01;2650800152;1087228929
91786354;9E00001840CDCC01;2650800152;1087228929
91786440;BD00001840DCE301;3170893848;1088217857
91786440;BD00001840DCE301;3170893848;1088217857
91786525;A700001842A1B501;2801795096;1117893889
91786525;A700001842A1B501;2801795096;1117893889
91786580;B3000018426EB601;3003121688;1114551809
91786580;B3000018426EB601;3003121688;1114551809
91786660;3C000018411AF601;1006632984;1092285953
91786660;3C000018411AF601;1006632984;1092285953
91786726;6B0000184041A801;1795162136;1078044673
91786726;6B0000184041A801;1795162136;1078044673
91786726;6B0000184041A801;1795162136;1078044673
91786883;BE00001840441801;3187671064;1078204417
91786883;BE00001840441801;3187671064;1078204417
91786943;5A00001840C1B001;1509949464;1086435329
91786943;5A00001840C1B001;1509949464;1086435329
91786943;5A00001840C1B001;1509949464;1086435329
91787047;C8000018410A1E01;3355443224;1091182081
91787047;C8000018410A1E01;3355443224;1091182081
91787182;350000184191F001;889192472;1100083201
91787182;350000184191F001;889192472;1100083201
91787393;B20000184110D101;2986344472;1091621121
91787393;B20000184110D101;2986344472;1091621121
91787436;43000018429F5001;1124073496;1117736961
91787436;43000018429F5001;1124073496;1117736961
91787436;43000018429F5001;1124073496;1117736961
91787548;6B000018417B8801;1795162136;1098614785
91787548;6B000018417B8801;1795162136;1098614785
91787570;9A000018418BF201;2583691288;1099690497
91787570;9A000018418BF201;2583691288;1099690497
91787609;BD00001840C78901;3170893848;1086818561
91787609;BD00001840C78901;3170893848;1086818561
91787651;230000184119B901;587202584;1092204801
91787651;230000184119B901;587202584;1092204801
91787739;A000001842A8D401;2684354584;1118360577
91787739;A000001842A8D401;2684354584;1118360577
91787798;7800001840D8D201;2013265944;1087951361
91787798;7800001840D8D201;2013265944;1087951361
91787847;6800001841815C01;1744830488;1098996737
91787847;6800001841815C01;1744830488;1098996737
91787889;440000184051F401;1140850712;1079112705
91787889;440000184051F401;1140850712;1079112705
91787950;C800001840D8C701;3355443224;1087948545
91787950;C800001840D8C701;3355443224;1087948545
91787952;68000018418EDB01;1744830488;1099881217
91787952;68000018418EDB01;1744830488;1099881217
91787952;68000018418EDB01;1744830488;1099881217
91787952;68000018418EDB01;1744830488;1099881217
91787952;68000018418EDB01;1744830488;1099881217
91787952;68000018418EDB01;1744830488;1099881217
91787952;68000018418EDB01;1744830488;1099881217
91788008;46000018407F7201;1174405144;1082094081
91788008;46000018407F7201;1174405144;1082094081
91788017;5E00001840D9D701;1577058328;1088018177
91788017;5E00001840D9D701;1577058328;1088018177
91788017;5E00001840D9D701;1577058328;1088018177
91788047;C500001841633D01;3305111576;1097022721
91788047;C500001841633D01;3305111576;1097022721
91788047;C500001841633D01;3305111576;1097022721
91788110;590000184095DD01;1493172248;1083563265
91788110;590000184095DD01;1493172248;1083563265
91788134;C30000184109EF01;3271557144;1091170049
91788134;C30000184109EF01;3271557144;1091170049
91788432;B800001841FA4501;3087007768;1106920705
91788432;B800001841FA4501;3087007768;1106920705
91788507;E40000184104C301;3825205272;1090831105
91788507;E40000184104C301;3825205272;1090831105
91788540;2400001840C77C01;603979800;1086815233
91788540;2400001840C77C01;603979800;1086815233
91788596;2B0000184140BB01;721420312;1094761217
91788596;2B0000184140BB01;721420312;1094761217
91788596;2B0000184140BB01;721420312;1094761217
91788596;2B0000184140BB01;721420312;1094761217
91788650;FB00001841893E01;4211081240;1099513345
91788650;FB00001841893E01;4211081240;1099513345
91788732;A200001840E97801;2717909016;1089042433
91788732;A200001840E97801;2717909016;1089042433
91788763;4D00001841942201;1291845656;1100227073
91788763;4D00001841942201;1291845656;1100227073
91788905;A600001840EF0801;2785017880;1089406977
91788905;A600001840EF0801;2785017880;1089406977
91788905;A600001840EF0801;2785017880;1089406977
91788905;A600001840EF0801;2785017880;1089406977
91788968;4800001840F1B901;1207959576;1089583361
91788968;4800001840F1B901;1207959576;1089583361
91789007;8600001840375A01;2248146968;1077369345
91789007;8600001840375A01;2248146968;1077369345
91789007;8600001840375A01;2248146968;1077369345
91789048;7200001840B71701;1912602648;1085740801
91789048;7200001840B71701;1912602648;1085740801
91789256;14000018411EF701;335544344;1092548353
91789256;14000018411EF701;335544344;1092548353
91789256;14000018411EF701;335544344;1092548353
91789345;670000184163A301;1728053272;1097048833
91789345;670000184163A301;1728053272;1097048833
91789408;1B00001840C24C01;452984856;1086475265
91789408;1B00001840C24C01;452984856;1086475265
91789431;5000001840D9AE01;1342177304;1088007681
91789431;5000001840D9AE01;1342177304;1088007681
91789512;820000184228C201;2181038104;1109967361
91789512;820000184228C201;2181038104;1109967361
91789663;8C00001840D8B301;2348810264;1087943425
91789663;8C00001840D8B301;2348810264;1087943425
91790594;0600001840F5F601;100663320;1089861121
91790594;0600001840F5F601;100663320;1089861121
